Land_ID,Farmer_ID,Land_Name,Area_Acres,Soil_Type,Irrigation_Type
1722,922,Farm-1722,9.22,Red,Sprinkler
1723,923,Farm-1723,10.86,Black,Rain-fed
1724,924,Farm-1724,1.26,Loamy,Canal
1725,925,Farm-1725,6.82,Clay,Sprinkler
1726,926,Farm-1726,2.04,Black,Rain-fed
1727,927,Farm-1727,7.56,Loamy,Drip
1728,928,Farm-1728,8.42,Sandy,Borewell
1729,929,Farm-1729,11.64,Sandy,Rain-fed
1730,930,Farm-1730,4.9,Clay,Borewell
1731,931,Farm-1731,1.98,Clay,Rain-fed
1732,932,Farm-1732,2.68,Loamy,Rain-fed
1733,933,Farm-1733,8.18,Loamy,Rain-fed
1734,934,Farm-1734,10.62,Red,Borewell
1735,935,Farm-1735,10.5,Red,Borewell
1736,936,Farm-1736,3.32,Loamy,Sprinkler
1737,937,Farm-1737,8.59,Black,Drip
1738,938,Farm-1738,2.15,Red,Rain-fed
1739,939,Farm-1739,3.78,Red,Rain-fed
1740,940,Farm-1740,7.66,Red,Sprinkler
1741,941,Farm-1741,6.05,Red,Drip
1742,942,Farm-1742,3.48,Loamy,Rain-fed
1743,943,Farm-1743,6.2,Sandy,Canal
1744,944,Farm-1744,11.89,Clay,Drip
1745,945,Farm-1745,7.06,Sandy,Sprinkler
1746,946,Farm-1746,3.85,Clay,Borewell
1747,947,Farm-1747,5.45,Red,Borewell
1748,948,Farm-1748,1.87,Loamy,Borewell
1749,949,Farm-1749,4.77,Loamy,Borewell
1750,950,Farm-1750,11.74,Red,Sprinkler
1751,951,Farm-1751,5.67,Sandy,Sprinkler
1752,952,Farm-1752,8.36,Red,Rain-fed
1753,953,Farm-1753,7.72,Red,Borewell
1754,954,Farm-1754,5.91,Clay,Rain-fed
1755,955,Farm-1755,5.36,Sandy,Drip
1756,956,Farm-1756,1.87,Sandy,Borewell
1757,957,Farm-1757,11.91,Red,Borewell
1758,958,Farm-1758,5.64,Loamy,Drip
1759,959,Farm-1759,1.09,Sandy,Borewell
1760,960,Farm-1760,5.21,Red,Rain-fed
1761,961,Farm-1761,4.77,Loamy,Canal
1762,962,Farm-1762,9.71,Clay,Sprinkler
1763,963,Farm-1763,5.4,Red,Rain-fed
1764,964,Farm-1764,1.1,Sandy,Borewell
1765,965,Farm-1765,4.1,Black,Rain-fed
1766,966,Farm-1766,10.94,Black,Sprinkler
1767,967,Farm-1767,2.21,Clay,Canal
1768,968,Farm-1768,9.84,Sandy,Drip
1769,969,Farm-1769,5.33,Black,Canal
1770,970,Farm-1770,6.57,Clay,Sprinkler
1771,971,Farm-1771,6.67,Red,Borewell
1772,972,Farm-1772,3.48,Clay,Rain-fed
1773,973,Farm-1773,1.99,Sandy,Sprinkler
1774,974,Farm-1774,9.39,Black,Sprinkler
1775,975,Farm-1775,4.85,Loamy,Sprinkler
1776,976,Farm-1776,10.61,Red,Borewell
1777,977,Farm-1777,1.5,Sandy,Drip
1778,978,Farm-1778,11.53,Sandy,Borewell
1779,979,Farm-1779,10.23,Black,Borewell
1780,980,Farm-1780,10.13,Clay,Canal
1781,981,Farm-1781,5.15,Loamy,Borewell
1782,982,Farm-1782,8.43,Clay,Canal
1783,983,Farm-1783,11.78,Black,Sprinkler
1784,984,Farm-1784,10.99,Clay,Drip
1785,985,Farm-1785,1.97,Red,Rain-fed
1786,986,Farm-1786,8.3,Red,Rain-fed
1787,987,Farm-1787,3.46,Loamy,Borewell
1788,988,Farm-1788,9.48,Sandy,Rain-fed
1789,989,Farm-1789,1.2,Black,Drip
1790,990,Farm-1790,11.38,Black,Drip
1791,991,Farm-1791,4.18,Red,Borewell
1792,992,Farm-1792,10.75,Red,Rain-fed
1793,993,Farm-1793,4.34,Sandy,Canal
1794,994,Farm-1794,8.28,Black,Rain-fed
1795,995,Farm-1795,2.55,Clay,Borewell
1796,996,Farm-1796,10.39,Loamy,Sprinkler
1797,997,Farm-1797,1.6,Clay,Drip
1798,998,Farm-1798,1.87,Black,Borewell
1799,999,Farm-1799,7.37,Black,Sprinkler
1800,1000,Farm-1800,9.98,Black,Sprinkler
