Sales_ID,Production_ID,Market_ID,Sales_Date,Quantity_Sold_KG
11697,5849,14,2026-06-17,1759.6
11698,5849,6,2026-02-05,1759.6
11699,5850,37,2026-07-04,1458.19
11700,5850,10,2026-04-16,1458.19
11701,5851,22,2026-07-12,1901.07
11702,5851,56,2026-05-10,1901.07
11703,5852,9,2026-06-15,1636.08
11704,5852,59,2026-05-13,1636.07
11705,5853,61,2026-02-03,1077.39
11706,5853,43,2026-07-25,1077.38
11707,5854,10,2026-05-07,1323.87
11708,5854,41,2026-02-06,1323.87
11709,5855,68,2026-04-17,897.84
11710,5855,8,2026-03-11,897.84
11711,5856,50,2026-03-28,1835.93
11712,5856,65,2026-07-20,1835.93
11713,5857,30,2026-07-08,1863.67
11714,5857,38,2026-05-15,1863.67
11715,5858,39,2026-04-23,1814.46
11716,5858,45,2026-07-04,1814.46
11717,5859,40,2026-05-15,860.65
11718,5859,48,2026-07-04,860.64
11719,5860,12,2026-07-28,779.85
11720,5860,8,2026-06-17,779.85
11721,5861,42,2026-01-26,824.65
11722,5861,2,2026-01-11,824.65
11723,5862,25,2026-07-24,756.25
11724,5862,46,2026-01-25,756.26
11725,5863,61,2026-02-05,1715.42
11726,5863,39,2026-05-21,1715.42
11727,5864,6,2026-03-08,756.44
11728,5864,27,2026-05-05,756.45
11729,5865,11,2026-01-27,638.78
11730,5865,40,2026-02-10,638.78
11731,5866,5,2026-02-14,569.2
11732,5866,64,2026-03-02,569.21
11733,5867,50,2026-01-23,410.86
11734,5867,37,2026-05-15,410.85
11735,5868,49,2026-03-09,468.78
11736,5868,56,2026-07-07,468.78
11737,5869,59,2026-05-19,1918.18
11738,5869,30,2026-02-02,1918.19
11739,5870,43,2026-03-21,954.2
11740,5870,11,2026-06-01,954.2
11741,5871,51,2026-01-22,948.38
11742,5871,46,2026-06-09,948.37
11743,5872,58,2026-04-25,706.87
11744,5872,32,2026-06-24,706.86
11745,5873,2,2026-06-23,1142.57
11746,5873,20,2026-01-03,1142.57
11747,5874,41,2026-03-23,1013.82
11748,5874,13,2026-05-21,1013.83
11749,5875,31,2026-04-19,686.51
11750,5875,69,2026-03-09,686.52
11751,5876,15,2026-07-11,1089.11
11752,5876,35,2026-04-26,1089.12
11753,5877,53,2026-05-06,1799.19
11754,5877,35,2026-06-27,1799.19
11755,5878,8,2026-02-04,944.45
11756,5878,14,2026-06-10,944.46
11757,5879,35,2026-04-08,1859.25
11758,5879,10,2026-01-11,1859.25
11759,5880,38,2026-02-06,1960.03
11760,5880,47,2026-03-26,1960.02
11761,5881,18,2026-05-02,1445.84
11762,5881,56,2026-06-08,1445.83
11763,5882,60,2026-04-26,1311.62
11764,5882,25,2026-07-12,1311.62
11765,5883,51,2026-03-03,587.51
11766,5883,3,2026-07-25,587.5
11767,5884,51,2026-06-03,1370.39
11768,5884,64,2026-05-11,1370.38
11769,5885,61,2026-02-20,1633.97
11770,5885,9,2026-03-09,1633.98
11771,5886,46,2026-04-23,484.91
11772,5886,61,2026-03-07,484.92
11773,5887,57,2026-02-22,448.35
11774,5887,26,2026-07-23,448.35
11775,5888,31,2026-02-04,1482.22
11776,5888,44,2026-05-06,1482.22
11777,5889,7,2026-01-10,663.44
11778,5889,3,2026-02-21,663.44
11779,5890,57,2026-05-28,671.98
11780,5890,4,2026-07-11,671.99
11781,5891,52,2026-01-04,672.8
11782,5891,55,2026-02-04,672.79
11783,5892,41,2026-03-14,1073.46
11784,5892,8,2026-03-16,1073.46
11785,5893,26,2026-04-07,1938.31
11786,5893,30,2026-02-24,1938.31
11787,5894,39,2026-06-13,1838.79
11788,5894,10,2026-02-13,1838.79
11789,5895,12,2026-07-17,562.72
11790,5895,57,2026-06-23,562.71
11791,5896,57,2026-01-16,538.55
11792,5896,62,2026-01-10,538.54
11793,5897,20,2026-01-07,1261.79
11794,5897,24,2026-07-16,1261.79
11795,5898,5,2026-01-25,1586.82
11796,5898,64,2026-01-09,1586.83
11797,5899,67,2026-06-24,544.4
11798,5899,48,2026-05-15,544.39
11799,5900,22,2026-02-26,901.17
11800,5900,66,2026-04-22,901.17
11801,5901,44,2026-01-28,1734.97
11802,5901,20,2026-05-24,1734.96
11803,5902,34,2026-07-14,1398.31
11804,5902,43,2026-07-18,1398.3
11805,5903,45,2026-01-21,442.68
11806,5903,41,2026-03-05,442.68
11807,5904,7,2026-07-26,1352.69
11808,5904,43,2026-02-14,1352.69
11809,5905,22,2026-01-16,1696.12
11810,5905,50,2026-06-03,1696.13
11811,5906,39,2026-01-14,1980.96
11812,5906,57,2026-03-16,1980.97
11813,5907,36,2026-01-03,890.34
11814,5907,50,2026-03-27,890.34
11815,5908,63,2026-02-25,1747.22
11816,5908,14,2026-01-15,1747.23
11817,5909,13,2026-01-14,1383.27
11818,5909,24,2026-07-14,1383.26
11819,5910,43,2026-07-16,1928.81
11820,5910,17,2026-05-19,1928.8
11821,5911,66,2026-07-20,1941.27
11822,5911,62,2026-07-28,1941.27
11823,5912,55,2026-01-02,1818.76
11824,5912,20,2026-06-07,1818.76
11825,5913,6,2026-05-06,1676.83
11826,5913,26,2026-04-27,1676.83
11827,5914,19,2026-04-06,1023.91
11828,5914,59,2026-07-06,1023.91
11829,5915,7,2026-03-19,1877.38
11830,5915,60,2026-01-28,1877.38
11831,5916,38,2026-06-20,1372.05
11832,5916,36,2026-07-02,1372.04
11833,5917,69,2026-02-12,678.62
11834,5917,45,2026-02-22,678.61
11835,5918,33,2026-02-03,1385.91
11836,5918,10,2026-04-13,1385.92
11837,5919,42,2026-06-04,1594.55
11838,5919,10,2026-03-23,1594.56
11839,5920,7,2026-02-28,760.64
11840,5920,65,2026-06-11,760.63
11841,5921,27,2026-04-12,837.52
11842,5921,23,2026-03-12,837.51
11843,5922,10,2026-05-15,990.92
11844,5922,17,2026-01-14,990.92
11845,5923,9,2026-05-22,408.03
11846,5923,69,2026-04-18,408.03
11847,5924,47,2026-01-04,647.82
11848,5924,33,2026-07-20,647.81
11849,5925,16,2026-06-14,403.38
11850,5925,54,2026-03-25,403.37
11851,5926,29,2026-01-11,1178.29
11852,5926,13,2026-07-03,1178.28
11853,5927,21,2026-04-06,797.34
11854,5927,61,2026-04-19,797.35
11855,5928,42,2026-05-23,1526.78
11856,5928,47,2026-07-28,1526.78
11857,5929,27,2026-05-13,727.34
11858,5929,36,2026-03-04,727.34
11859,5930,13,2026-07-17,1626.47
11860,5930,29,2026-01-10,1626.47
11861,5931,7,2026-01-17,1129
11862,5931,18,2026-07-19,1129.01
11863,5932,20,2026-03-07,1349.27
11864,5932,18,2026-03-06,1349.28
11865,5933,34,2026-07-18,958.74
11866,5933,16,2026-02-19,958.73
11867,5934,30,2026-06-21,919.18
11868,5934,61,2026-05-26,919.18
11869,5935,17,2026-06-11,639
11870,5935,31,2026-03-11,639.01
11871,5936,21,2026-06-11,996.6
11872,5936,3,2026-07-02,996.61
11873,5937,9,2026-02-03,837.73
11874,5937,6,2026-04-10,837.72
11875,5938,18,2026-03-15,1133.81
11876,5938,13,2026-04-13,1133.82
11877,5939,17,2026-04-15,1945.12
11878,5939,59,2026-04-15,1945.12
11879,5940,34,2026-01-11,602.65
11880,5940,53,2026-02-08,602.64
11881,5941,58,2026-04-14,1195.07
11882,5941,61,2026-05-01,1195.08
11883,5942,36,2026-01-28,1934.82
11884,5942,18,2026-07-20,1934.82
11885,5943,20,2026-04-08,1983.23
11886,5943,14,2026-03-27,1983.23
11887,5944,41,2026-07-03,1893.75
11888,5944,52,2026-06-12,1893.75
11889,5945,18,2026-07-23,638.71
11890,5945,62,2026-05-26,638.72
11891,5946,47,2026-07-22,1760.7
11892,5946,29,2026-02-04,1760.7
11893,5947,57,2026-03-02,844.71
11894,5947,22,2026-02-23,844.72
11895,5948,41,2026-04-28,717.92
11896,5948,23,2026-07-21,717.92
11897,5949,51,2026-06-15,1973.31
11898,5949,68,2026-06-16,1973.32
11899,5950,32,2026-01-09,1648.91
11900,5950,6,2026-06-20,1648.91
11901,5951,26,2026-02-21,1826.02
11902,5951,4,2026-02-26,1826.02
11903,5952,39,2026-03-14,820.96
11904,5952,44,2026-06-05,820.95
11905,5953,19,2026-04-06,916.14
11906,5953,50,2026-05-19,916.14
11907,5954,59,2026-05-16,1849.28
11908,5954,18,2026-05-10,1849.29
11909,5955,12,2026-05-04,732.08
11910,5955,60,2026-04-24,732.07
11911,5956,32,2026-02-24,1770.8
11912,5956,52,2026-05-28,1770.8
11913,5957,54,2026-04-19,1625.31
11914,5957,36,2026-01-17,1625.31
11915,5958,16,2026-03-19,1144.35
11916,5958,44,2026-04-24,1144.34
11917,5959,17,2026-01-27,882.11
11918,5959,68,2026-03-05,882.11
11919,5960,50,2026-07-04,1565.68
11920,5960,12,2026-06-13,1565.68
11921,5961,58,2026-03-17,1084.03
11922,5961,54,2026-07-20,1084.03
11923,5962,13,2026-01-17,472.09
11924,5962,9,2026-02-01,472.1
11925,5963,59,2026-03-23,1803.26
11926,5963,59,2026-02-11,1803.25
11927,5964,41,2026-04-02,866.52
11928,5964,29,2026-04-03,866.51
11929,5965,24,2026-07-23,1733.78
11930,5965,32,2026-01-26,1733.79
11931,5966,52,2026-06-20,448.06
11932,5966,64,2026-04-25,448.05
11933,5967,18,2026-05-13,507.71
11934,5967,24,2026-01-14,507.72
11935,5968,57,2026-05-27,1004.63
11936,5968,29,2026-06-12,1004.64
11937,5969,14,2026-03-16,1016.03
11938,5969,15,2026-06-24,1016.03
11939,5970,13,2026-05-20,883.99
11940,5970,64,2026-04-17,883.99
11941,5971,62,2026-06-16,1659.02
11942,5971,58,2026-03-18,1659.03
11943,5972,62,2026-07-15,975.38
11944,5972,37,2026-05-22,975.37
11945,5973,25,2026-05-20,590.4
11946,5973,37,2026-07-04,590.4
11947,5974,24,2026-04-11,873.32
11948,5974,25,2026-03-17,873.33
11949,5975,35,2026-07-04,1160.12
11950,5975,19,2026-03-23,1160.12
11951,5976,63,2026-07-26,654.68
11952,5976,17,2026-05-16,654.68
11953,5977,50,2026-01-14,1783.54
11954,5977,37,2026-03-03,1783.54
11955,5978,67,2026-01-22,1966.99
11956,5978,21,2026-06-24,1967
11957,5979,33,2026-07-03,1110.42
11958,5979,33,2026-07-15,1110.41
11959,5980,2,2026-03-13,1745.39
11960,5980,50,2026-07-27,1745.4
11961,5981,60,2026-06-25,1963.04
11962,5981,64,2026-04-03,1963.05
11963,5982,69,2026-03-04,749.18
11964,5982,4,2026-06-27,749.18
11965,5983,46,2026-05-03,1011
11966,5983,2,2026-02-19,1011
11967,5984,6,2026-06-23,1676.6
11968,5984,46,2026-06-24,1676.6
11969,5985,40,2026-02-18,656.59
11970,5985,17,2026-03-24,656.59
11971,5986,45,2026-01-20,1988.67
11972,5986,11,2026-01-12,1988.66
11973,5987,48,2026-01-06,1819.63
11974,5987,7,2026-05-04,1819.63
11975,5988,22,2026-07-02,704.03
11976,5988,69,2026-07-11,704.04
11977,5989,68,2026-07-24,1180.76
11978,5989,59,2026-01-23,1180.77
11979,5990,10,2026-05-01,1660.91
11980,5990,20,2026-06-12,1660.91
11981,5991,1,2026-05-10,704.47
11982,5991,38,2026-06-24,704.47
11983,5992,3,2026-04-16,890.3
11984,5992,33,2026-02-21,890.31
11985,5993,25,2026-05-27,728.18
11986,5993,58,2026-05-04,728.19
11987,5994,57,2026-01-28,610.54
11988,5994,12,2026-01-05,610.54
11989,5995,30,2026-03-24,1027.59
11990,5995,25,2026-06-07,1027.6
11991,5996,32,2026-06-22,1669.73
11992,5996,16,2026-06-07,1669.74
11993,5997,5,2026-06-24,1484.71
11994,5997,41,2026-04-01,1484.7
11995,5998,25,2026-07-13,916.03
11996,5998,39,2026-06-24,916.02
11997,5999,59,2026-02-21,1850.22
11998,5999,39,2026-04-14,1850.23
11999,6000,19,2026-05-28,1736.92
12000,6000,55,2026-02-24,1736.93
12001,6001,67,2026-07-18,773.52
12002,6001,5,2026-04-18,773.53
12003,6002,23,2026-04-04,508.93
12004,6002,59,2026-02-22,508.92
12005,6003,18,2026-06-01,917.37
12006,6003,49,2026-04-05,917.38
12007,6004,26,2026-02-17,1451.35
12008,6004,31,2026-01-19,1451.34
12009,6005,52,2026-01-20,1189.31
12010,6005,41,2026-05-08,1189.31
12011,6006,7,2026-02-10,1081.59
12012,6006,42,2026-02-14,1081.59
12013,6007,63,2026-04-03,1743.81
12014,6007,25,2026-06-15,1743.81
12015,6008,3,2026-02-23,601.39
12016,6008,42,2026-04-21,601.39
12017,6009,56,2026-07-02,427.1
12018,6009,28,2026-02-19,427.1
12019,6010,32,2026-05-14,1807.85
12020,6010,52,2026-05-10,1807.84
12021,6011,23,2026-01-09,899.69
12022,6011,54,2026-02-09,899.69
12023,6012,9,2026-06-08,768.8
12024,6012,6,2026-04-02,768.81
12025,6013,7,2026-06-24,1219.72
12026,6013,10,2026-04-25,1219.72
12027,6014,68,2026-01-12,777.88
12028,6014,36,2026-02-08,777.87
12029,6015,61,2026-03-19,951.14
12030,6015,46,2026-06-24,951.15
12031,6016,15,2026-06-13,1917.45
12032,6016,26,2026-07-23,1917.45
12033,6017,63,2026-03-22,1895.8
12034,6017,50,2026-02-05,1895.81
12035,6018,66,2026-06-14,1127.94
12036,6018,49,2026-06-23,1127.94
12037,6019,34,2026-05-09,1281.43
12038,6019,36,2026-07-14,1281.42
12039,6020,20,2026-01-03,1375.03
12040,6020,34,2026-06-16,1375.03
12041,6021,55,2026-04-18,1626.46
12042,6021,26,2026-06-08,1626.46
12043,6022,29,2026-05-10,1195.95
12044,6022,17,2026-05-08,1195.95
12045,6023,32,2026-02-14,865.11
12046,6023,43,2026-05-19,865.11
12047,6024,1,2026-07-25,781.81
12048,6024,52,2026-05-04,781.82
12049,6025,40,2026-01-17,1428.25
12050,6025,36,2026-01-16,1428.25
12051,6026,28,2026-04-21,1713.01
12052,6026,39,2026-04-10,1713.02
12053,6027,64,2026-05-27,1713.04
12054,6027,47,2026-05-01,1713.04
12055,6028,46,2026-02-25,1976.76
12056,6028,38,2026-03-08,1976.76
12057,6029,59,2026-07-08,989.94
12058,6029,64,2026-03-24,989.94
12059,6030,68,2026-01-18,451.52
12060,6030,62,2026-01-02,451.53
12061,6031,19,2026-03-07,1214.37
12062,6031,6,2026-07-01,1214.36
12063,6032,54,2026-05-11,1938.63
12064,6032,44,2026-06-18,1938.62
12065,6033,4,2026-07-24,1960.24
12066,6033,33,2026-03-26,1960.24
12067,6034,10,2026-02-26,1608.9
12068,6034,8,2026-01-22,1608.9
12069,6035,12,2026-06-16,905.83
12070,6035,22,2026-03-16,905.82
12071,6036,30,2026-03-06,1903.33
12072,6036,1,2026-07-01,1903.33
12073,6037,12,2026-03-27,667.59
12074,6037,52,2026-01-28,667.58
12075,6038,13,2026-02-20,1599.6
12076,6038,3,2026-04-13,1599.6
12077,6039,68,2026-01-17,890.37
12078,6039,2,2026-07-08,890.37
12079,6040,43,2026-07-05,1534.29
12080,6040,64,2026-07-04,1534.29
12081,6041,28,2026-02-16,693.74
12082,6041,66,2026-07-21,693.74
12083,6042,40,2026-06-14,1531.08
12084,6042,26,2026-01-09,1531.08
12085,6043,18,2026-07-09,628.52
12086,6043,19,2026-04-03,628.51
12087,6044,62,2026-02-04,967.83
12088,6044,64,2026-05-02,967.83
12089,6045,62,2026-01-16,573.6
12090,6045,56,2026-07-11,573.6
12091,6046,68,2026-03-27,1896.71
12092,6046,22,2026-03-16,1896.71
12093,6047,47,2026-07-15,1206.46
12094,6047,61,2026-06-23,1206.45
12095,6048,67,2026-04-28,1611.57
12096,6048,39,2026-06-26,1611.57
12097,6049,34,2026-06-07,412.61
12098,6049,24,2026-07-21,412.62
12099,6050,10,2026-03-20,1665.32
12100,6050,12,2026-06-05,1665.33
12101,6051,42,2026-07-03,413.39
12102,6051,12,2026-03-05,413.39
12103,6052,66,2026-06-03,1386.18
12104,6052,25,2026-06-05,1386.18
12105,6053,48,2026-01-24,1447.24
12106,6053,14,2026-01-24,1447.25
12107,6054,24,2026-06-05,1604.42
12108,6054,58,2026-06-12,1604.42
12109,6055,60,2026-05-01,1426.11
12110,6055,18,2026-03-06,1426.1
12111,6056,7,2026-05-14,1928.52
12112,6056,41,2026-07-16,1928.51
12113,6057,39,2026-05-15,1319.13
12114,6057,57,2026-04-24,1319.13
12115,6058,60,2026-04-17,1049.47
12116,6058,37,2026-06-04,1049.46
12117,6059,6,2026-04-13,1086.72
12118,6059,59,2026-06-18,1086.71
12119,6060,28,2026-02-09,1689.4
12120,6060,38,2026-06-18,1689.39
12121,6061,14,2026-03-05,1812.71
12122,6061,9,2026-05-15,1812.71
12123,6062,9,2026-04-13,1023.14
12124,6062,51,2026-03-18,1023.14
12125,6063,26,2026-01-15,1092.93
12126,6063,32,2026-02-11,1092.93
12127,6064,13,2026-07-16,1899.87
12128,6064,13,2026-06-06,1899.88
12129,6065,48,2026-01-09,1254.7
12130,6065,36,2026-05-18,1254.69
12131,6066,68,2026-04-11,637.66
12132,6066,8,2026-01-15,637.65
12133,6067,50,2026-07-12,962.54
12134,6067,60,2026-02-16,962.53
12135,6068,66,2026-02-18,1751.73
12136,6068,52,2026-03-08,1751.73
12137,6069,30,2026-04-09,1880.89
12138,6069,10,2026-05-04,1880.89
12139,6070,26,2026-04-03,917.72
12140,6070,32,2026-02-18,917.71
12141,6071,62,2026-07-04,1068.77
12142,6071,39,2026-05-22,1068.77
12143,6072,63,2026-02-10,950.48
12144,6072,8,2026-03-28,950.47
12145,6073,69,2026-05-10,712.52
12146,6073,43,2026-06-22,712.52
12147,6074,55,2026-05-13,1986.13
12148,6074,69,2026-04-10,1986.13
12149,6075,3,2026-04-18,765.65
12150,6075,38,2026-05-20,765.65
12151,6076,60,2026-05-06,1717.52
12152,6076,47,2026-07-20,1717.52
12153,6077,37,2026-05-16,1678.46
12154,6077,52,2026-06-14,1678.46
12155,6078,51,2026-05-12,631.43
12156,6078,60,2026-02-15,631.42
12157,6079,24,2026-05-10,1706.83
12158,6079,44,2026-04-17,1706.83
12159,6080,2,2026-03-13,1882.81
12160,6080,47,2026-05-11,1882.82
12161,6081,49,2026-05-20,562.66
12162,6081,33,2026-05-12,562.66
12163,6082,41,2026-03-07,1292.28
12164,6082,5,2026-02-21,1292.29
12165,6083,3,2026-06-20,1592.78
12166,6083,44,2026-01-13,1592.79
12167,6084,53,2026-06-13,1555.02
12168,6084,42,2026-02-05,1555.02
12169,6085,65,2026-03-04,758.2
12170,6085,50,2026-05-23,758.2
12171,6086,19,2026-06-12,1807.96
12172,6086,67,2026-04-24,1807.97
12173,6087,53,2026-05-01,526.28
12174,6087,56,2026-03-09,526.28
12175,6088,14,2026-02-06,1511.1
12176,6088,7,2026-05-24,1511.11
12177,6089,14,2026-03-04,1755.92
12178,6089,22,2026-06-19,1755.92
12179,6090,28,2026-03-08,1685.82
12180,6090,24,2026-03-09,1685.82
12181,6091,11,2026-06-06,1599.4
12182,6091,38,2026-05-20,1599.4
12183,6092,35,2026-02-15,1800.21
12184,6092,13,2026-01-01,1800.22
12185,6093,19,2026-02-09,1731.72
12186,6093,53,2026-01-13,1731.72
12187,6094,23,2026-06-21,1370.55
12188,6094,64,2026-06-11,1370.55
12189,6095,12,2026-05-03,567.8
12190,6095,49,2026-06-28,567.8
12191,6096,38,2026-04-17,522.01
12192,6096,21,2026-05-11,522.01
12193,6097,8,2026-05-02,1520.13
12194,6097,39,2026-02-05,1520.12
12195,6098,29,2026-03-01,1879.9
12196,6098,15,2026-02-13,1879.9
12197,6099,34,2026-06-25,1950.59
12198,6099,46,2026-02-23,1950.6
12199,6100,6,2026-03-05,845.6
12200,6100,67,2026-05-28,845.6
12201,6101,5,2026-07-21,1752.83
12202,6101,59,2026-07-11,1752.84
12203,6102,40,2026-01-10,1861.65
12204,6102,1,2026-01-08,1861.65
12205,6103,63,2026-06-12,1087.01
12206,6103,43,2026-04-25,1087.01
12207,6104,46,2026-01-28,780.96
12208,6104,17,2026-05-16,780.95
12209,6105,25,2026-03-05,521.34
12210,6105,41,2026-02-08,521.34
12211,6106,52,2026-02-28,1353.17
12212,6106,59,2026-05-09,1353.18
12213,6107,30,2026-04-01,1758
12214,6107,51,2026-05-27,1757.99
12215,6108,12,2026-02-06,1439.14
12216,6108,44,2026-03-14,1439.14
12217,6109,24,2026-06-23,441.93
12218,6109,51,2026-07-07,441.94
12219,6110,65,2026-07-19,902.95
12220,6110,64,2026-07-26,902.96
12221,6111,62,2026-04-27,711.65
12222,6111,4,2026-05-10,711.64
12223,6112,11,2026-01-12,1730.91
12224,6112,56,2026-05-23,1730.91
12225,6113,33,2026-05-18,1707.74
12226,6113,57,2026-01-15,1707.75
12227,6114,23,2026-05-25,1449.48
12228,6114,60,2026-02-03,1449.47
12229,6115,57,2026-04-17,1615.52
12230,6115,54,2026-03-23,1615.52
12231,6116,61,2026-02-21,1992.66
12232,6116,33,2026-07-08,1992.66
12233,6117,3,2026-03-08,1010.78
12234,6117,56,2026-03-27,1010.77
12235,6118,6,2026-05-27,662.32
12236,6118,26,2026-02-27,662.33
12237,6119,49,2026-06-08,1382.96
12238,6119,45,2026-04-01,1382.96
12239,6120,43,2026-02-10,1535.9
12240,6120,8,2026-06-08,1535.89
12241,6121,7,2026-04-10,1808
12242,6121,38,2026-04-22,1808
12243,6122,8,2026-06-08,1396.42
12244,6122,21,2026-05-20,1396.42
12245,6123,10,2026-06-17,1744.5
12246,6123,64,2026-01-10,1744.51
12247,6124,57,2026-02-14,1050.48
12248,6124,12,2026-01-16,1050.48
12249,6125,15,2026-06-10,541.55
12250,6125,28,2026-01-07,541.55
12251,6126,56,2026-01-21,1845.63
12252,6126,21,2026-04-21,1845.62
12253,6127,34,2026-04-09,1166.27
12254,6127,59,2026-04-27,1166.28
12255,6128,19,2026-07-05,1969.27
12256,6128,14,2026-01-10,1969.28
12257,6129,32,2026-07-23,532.8
12258,6129,10,2026-01-18,532.8
12259,6130,26,2026-02-10,400.83
12260,6130,19,2026-05-10,400.83
12261,6131,14,2026-03-20,1264.08
12262,6131,50,2026-03-14,1264.08
12263,6132,49,2026-04-27,623.66
12264,6132,20,2026-04-22,623.66
12265,6133,41,2026-02-01,1675.8
12266,6133,69,2026-07-23,1675.8
12267,6134,25,2026-02-03,1425.39
12268,6134,45,2026-05-22,1425.39
12269,6135,35,2026-03-10,647.97
12270,6135,57,2026-02-14,647.96
12271,6136,7,2026-03-22,1644.48
12272,6136,37,2026-01-13,1644.47
12273,6137,58,2026-06-13,1960.56
12274,6137,19,2026-01-12,1960.56
12275,6138,37,2026-02-25,577.55
12276,6138,57,2026-05-22,577.55
12277,6139,66,2026-03-11,507.9
12278,6139,56,2026-02-14,507.9
12279,6140,50,2026-06-23,1951.18
12280,6140,50,2026-02-26,1951.18
12281,6141,68,2026-03-25,1973.78
12282,6141,7,2026-03-06,1973.77
12283,6142,61,2026-06-23,1729.35
12284,6142,11,2026-03-21,1729.35
12285,6143,59,2026-02-04,548.13
12286,6143,63,2026-06-10,548.13
12287,6144,61,2026-01-27,446.48
12288,6144,10,2026-04-23,446.48
12289,6145,68,2026-01-21,1896.4
12290,6145,53,2026-04-13,1896.39
12291,6146,53,2026-03-18,463.01
12292,6146,34,2026-03-02,463.01
12293,6147,64,2026-04-03,458.61
12294,6147,25,2026-01-15,458.61
12295,6148,41,2026-03-03,1233.94
12296,6148,57,2026-01-08,1233.93
12297,6149,13,2026-06-04,1408.37
12298,6149,14,2026-06-13,1408.36
12299,6150,43,2026-06-19,1812.1
12300,6150,31,2026-02-24,1812.1
12301,6151,38,2026-02-05,463.07
12302,6151,56,2026-05-23,463.08
12303,6152,17,2026-04-04,1453.74
12304,6152,23,2026-01-22,1453.74
12305,6153,35,2026-01-24,863.45
12306,6153,56,2026-04-12,863.45
12307,6154,53,2026-05-25,571.98
12308,6154,24,2026-05-07,571.99
12309,6155,6,2026-02-17,1283.24
12310,6155,19,2026-02-06,1283.25
12311,6156,26,2026-07-25,1440.58
12312,6156,34,2026-06-23,1440.59
12313,6157,66,2026-07-09,1024.45
12314,6157,31,2026-06-21,1024.45
12315,6158,24,2026-05-13,1053.12
12316,6158,50,2026-02-06,1053.11
12317,6159,9,2026-04-24,584.46
12318,6159,47,2026-05-22,584.47
12319,6160,9,2026-02-25,1645.44
12320,6160,52,2026-07-22,1645.45
12321,6161,60,2026-01-02,1529.91
12322,6161,61,2026-01-03,1529.91
12323,6162,19,2026-01-25,491.49
12324,6162,38,2026-02-03,491.5
12325,6163,34,2026-04-17,775.48
12326,6163,57,2026-04-01,775.48
12327,6164,30,2026-04-13,1702.87
12328,6164,17,2026-07-01,1702.88
12329,6165,22,2026-06-28,1599.22
12330,6165,8,2026-05-23,1599.23
12331,6166,16,2026-01-23,1426.14
12332,6166,35,2026-05-21,1426.14
12333,6167,42,2026-01-17,1226.26
12334,6167,15,2026-05-02,1226.27
12335,6168,26,2026-01-04,1065.06
12336,6168,47,2026-07-22,1065.07
12337,6169,59,2026-05-18,524.26
12338,6169,16,2026-06-01,524.27
12339,6170,62,2026-06-20,1564.03
12340,6170,8,2026-02-06,1564.03
12341,6171,27,2026-02-13,1110.17
12342,6171,31,2026-04-07,1110.18
12343,6172,19,2026-04-07,1736.55
12344,6172,60,2026-01-21,1736.55
12345,6173,45,2026-05-10,1604.59
12346,6173,52,2026-05-14,1604.6
12347,6174,16,2026-06-09,1015.93
12348,6174,59,2026-04-09,1015.94
12349,6175,4,2026-03-12,691.83
12350,6175,36,2026-01-06,691.83
12351,6176,57,2026-04-20,1340.22
12352,6176,62,2026-01-02,1340.22
12353,6177,45,2026-03-08,1888.31
12354,6177,53,2026-04-08,1888.31
12355,6178,14,2026-07-27,1915.48
12356,6178,19,2026-05-24,1915.48
12357,6179,11,2026-06-08,1157.27
12358,6179,33,2026-05-25,1157.27
12359,6180,16,2026-07-03,410.27
12360,6180,59,2026-05-15,410.27
12361,6181,44,2026-05-07,1616
12362,6181,62,2026-03-10,1616
12363,6182,37,2026-01-17,1725.71
12364,6182,17,2026-02-26,1725.71
12365,6183,40,2026-04-22,1172.4
12366,6183,53,2026-01-04,1172.39
12367,6184,63,2026-03-18,1323.92
12368,6184,67,2026-07-25,1323.93
12369,6185,44,2026-05-12,548.05
12370,6185,69,2026-03-03,548.05
12371,6186,15,2026-02-10,1261.63
12372,6186,12,2026-04-09,1261.62
12373,6187,43,2026-04-01,830.68
12374,6187,35,2026-03-17,830.68
12375,6188,2,2026-02-17,1447.87
12376,6188,19,2026-06-20,1447.87
12377,6189,67,2026-04-02,1714.57
12378,6189,40,2026-05-16,1714.58
12379,6190,63,2026-05-01,1142.1
12380,6190,58,2026-03-04,1142.1
12381,6191,34,2026-07-28,1752.86
12382,6191,4,2026-03-27,1752.85
12383,6192,41,2026-01-28,1773.33
12384,6192,63,2026-07-17,1773.34
12385,6193,26,2026-07-22,1235.6
12386,6193,8,2026-02-26,1235.6
12387,6194,14,2026-04-01,746.46
12388,6194,67,2026-02-07,746.47
12389,6195,3,2026-06-16,845.84
12390,6195,18,2026-06-08,845.84
12391,6196,3,2026-06-26,796.38
12392,6196,45,2026-01-16,796.37
12393,6197,46,2026-07-28,843.47
12394,6197,55,2026-01-04,843.47
12395,6198,51,2026-01-25,1419
12396,6198,25,2026-06-23,1419.01
12397,6199,17,2026-06-25,1464.18
12398,6199,8,2026-04-23,1464.17
12399,6200,3,2026-02-08,562.77
12400,6200,32,2026-01-23,562.78
12401,6201,14,2026-02-02,900.87
12402,6201,59,2026-05-06,900.87
12403,6202,13,2026-04-17,1944.6
12404,6202,29,2026-03-06,1944.6
12405,6203,8,2026-06-15,1245.11
12406,6203,4,2026-05-15,1245.1
12407,6204,22,2026-07-08,1313.43
12408,6204,18,2026-07-03,1313.42
