Price_ID,Market_ID,Crop_ID,Price_Date,Price_per_KG
80706,108,70,2024-11-29,112.74
80707,131,84,2025-07-15,75.15
80708,11,48,2025-08-26,79.82
80709,108,68,2023-06-25,90.68
80710,114,38,2025-10-22,16.06
80711,43,58,2025-09-13,23.07
80712,15,71,2024-02-11,54.05
80713,124,81,2025-12-05,97.63
80714,93,59,2024-04-18,90.36
80715,145,41,2024-03-19,52.79
80716,141,54,2025-03-31,92.29
80717,149,35,2025-07-15,70.9
80718,51,68,2025-12-10,83.35
80719,11,60,2023-11-08,86.71
80720,147,20,2024-02-05,48.79
80721,37,74,2025-02-09,84.81
80722,23,45,2023-11-03,26.69
80723,150,82,2024-11-20,42.01
80724,132,85,2023-01-28,58.46
80725,67,67,2025-09-17,97.61
80726,2,34,2023-09-10,74.83
80727,88,99,2024-04-25,65.8
80728,31,71,2024-04-16,54.53
80729,67,95,2025-09-06,67.39
80730,133,77,2024-06-29,43.72
80731,15,17,2023-04-05,83.7
80732,108,26,2024-09-19,71.8
80733,4,81,2023-03-12,132.64
80734,34,43,2025-11-01,27.46
80735,22,78,2024-01-09,104.91
80736,38,1,2025-02-04,61.48
80737,84,95,2023-11-03,65.26
80738,82,5,2023-10-04,17.87
80739,50,79,2025-04-18,41.86
80740,13,25,2025-12-15,119.18
80741,111,15,2023-09-17,17.49
80742,104,99,2025-01-27,64.16
80743,109,12,2025-03-25,27.29
80744,140,56,2025-03-17,37.86
80745,2,86,2024-07-22,79.34
80746,33,7,2025-03-26,144.09
80747,2,24,2024-09-03,17.75
80748,5,2,2025-05-29,33.51
80749,97,57,2025-02-24,73.4
80750,72,15,2023-12-13,16.76
80751,9,89,2024-12-30,116.81
80752,59,38,2023-07-02,22.64
80753,45,17,2024-08-31,58.06
80754,36,31,2025-10-20,83.61
80755,97,18,2025-11-19,66.69
80756,74,98,2025-06-27,108.56
80757,46,10,2023-07-30,60.21
80758,45,33,2023-04-04,95.59
80759,36,46,2023-02-26,92.01
80760,116,64,2024-02-02,97.36
80761,98,99,2024-01-29,65.43
80762,111,54,2024-10-16,73.4
80763,95,13,2024-05-27,77.88
80764,60,35,2025-11-24,53.9
80765,53,47,2023-09-24,48.3
80766,71,53,2024-10-14,68.72
80767,110,2,2025-07-29,29.41
80768,33,96,2023-09-22,57.2
80769,95,24,2024-11-02,21.61
80770,126,42,2024-07-22,63.24
80771,111,89,2025-03-01,112.99
80772,131,57,2024-07-10,62.44
80773,66,60,2025-12-27,114.27
80774,107,52,2025-06-25,29.17
80775,106,41,2025-03-23,59.34
80776,39,14,2025-12-26,45.1
80777,45,82,2024-07-28,40.3
80778,63,41,2025-07-08,47.28
80779,119,39,2025-12-17,86.38
80780,123,31,2025-08-27,73.08
80781,15,36,2024-02-06,21.98
80782,110,61,2024-02-25,22.81
80783,120,36,2024-10-05,17.9
80784,29,3,2025-04-15,70.04
80785,67,1,2025-08-13,52.57
80786,114,15,2025-09-24,16.13
80787,72,52,2023-11-17,26.98
80788,35,44,2023-11-21,84.03
80789,125,80,2024-01-11,99.93
80790,92,88,2023-09-15,47.46
80791,68,28,2023-04-10,45.48
80792,150,39,2024-11-01,69.52
80793,120,53,2025-05-29,91.91
80794,60,53,2023-08-05,71.87
80795,19,67,2023-12-04,109.1
80796,4,84,2024-06-28,84.89
80797,35,16,2023-09-21,22.04
80798,77,28,2025-12-09,45.02
80799,52,37,2023-08-05,41.29
80800,108,28,2024-12-09,39.47
80801,4,95,2023-03-15,94.54
80802,14,4,2025-05-04,115.09
80803,122,84,2023-08-10,71.09
80804,5,94,2024-11-19,28.43
80805,118,93,2025-03-11,28.16
80806,60,57,2023-06-22,63.91
80807,11,27,2023-11-25,27.14
80808,79,78,2024-05-15,123.12
80809,24,35,2024-11-09,62.55
80810,73,80,2025-03-01,110.81
80811,10,1,2023-12-09,47.77
80812,40,93,2024-12-29,21.68
80813,33,52,2023-07-28,25.26
80814,49,97,2024-05-08,40.32
80815,137,50,2025-04-20,108.52
80816,98,94,2024-10-31,29.8
80817,123,54,2023-03-22,93.15
80818,108,59,2024-03-19,103.95
80819,68,64,2024-10-17,80.97
80820,11,2,2025-04-03,34.84
80821,120,50,2024-10-20,88.4
80822,56,38,2024-09-14,16.55
80823,90,6,2023-03-31,26.95
80824,56,3,2023-01-17,64.33
80825,41,68,2023-09-14,71.13
80826,124,99,2025-08-08,55.06
80827,91,98,2024-09-15,93.13
80828,37,69,2023-12-16,72.1
80829,37,69,2024-05-28,72.98
80830,14,65,2024-03-23,47.71
80831,88,87,2024-07-17,83.06
80832,94,80,2025-04-07,112.5
80833,114,11,2024-08-24,77.82
80834,47,23,2023-02-04,79
80835,96,18,2024-03-04,82.16
80836,109,76,2024-06-11,53.21
80837,58,69,2024-01-23,80.72
80838,129,92,2023-05-11,99.69
80839,17,89,2023-04-30,113.75
80840,95,4,2025-09-23,83.34
80841,18,28,2025-08-01,41.37
80842,27,75,2024-04-14,73.73
80843,10,8,2024-10-20,76.95
80844,113,16,2025-05-13,25.52
80845,10,94,2023-09-20,25.82
80846,91,95,2024-09-21,67.68
80847,107,45,2023-09-22,26.85
80848,138,53,2025-10-02,77.41
80849,42,4,2025-10-16,77.24
80850,48,87,2025-01-27,91.72
80851,149,85,2024-01-23,60.1
80852,134,87,2024-10-06,68.55
80853,19,13,2025-03-12,92.68
80854,61,23,2023-05-26,69.12
80855,73,94,2024-02-13,29.73
80856,6,27,2025-06-17,29.03
80857,81,60,2023-06-28,98.16
80858,146,42,2024-05-31,66.2
80859,91,6,2025-05-20,24.28
80860,86,51,2023-04-19,39.36
80861,78,88,2024-12-05,53.62
80862,108,57,2024-12-30,63.38
80863,45,87,2024-03-20,91.06
80864,48,69,2025-01-14,74.34
80865,89,33,2023-11-13,83.66
80866,80,14,2024-07-02,42.04
80867,7,86,2023-07-22,75.94
80868,142,59,2024-10-22,67.65
80869,42,49,2025-01-24,112.09
80870,46,51,2025-08-04,34.98
80871,71,53,2025-06-20,95.93
80872,71,18,2025-05-22,73.68
80873,130,86,2024-11-28,70.57
80874,30,56,2025-06-18,35.96
80875,130,60,2025-05-31,115.19
80876,18,43,2024-11-23,33.88
80877,128,70,2024-10-21,107.46
80878,6,60,2024-01-12,104.27
80879,107,44,2025-02-26,95.21
80880,92,18,2024-11-30,61.04
80881,9,48,2025-12-12,84.56
80882,34,51,2023-05-05,37.8
80883,26,84,2023-07-13,80.75
80884,99,97,2023-07-13,38.1
80885,43,30,2023-02-04,98.6
80886,92,89,2025-05-21,121.29
80887,4,34,2024-05-19,93.86
80888,98,45,2025-07-14,29.56
80889,29,47,2023-04-05,62.21
80890,80,25,2024-04-13,139.55
80891,150,68,2024-08-19,71.48
80892,108,6,2025-11-24,24.84
80893,62,23,2023-02-23,74.07
80894,126,20,2023-02-15,48.25
80895,25,45,2025-02-21,31.54
80896,60,25,2025-07-08,105.17
80897,133,7,2025-07-05,118.17
80898,102,95,2024-09-30,69.29
80899,140,95,2023-05-04,81.8
80900,123,89,2024-10-20,90.91
80901,83,15,2024-11-18,18.69
80902,7,3,2024-01-14,73.7
80903,104,77,2023-06-17,45.65
80904,51,39,2024-04-10,89.9
80905,59,8,2023-07-30,76.39
80906,70,39,2023-05-24,83.5
80907,146,51,2023-05-29,37.35
80908,97,10,2025-05-10,63.82
80909,29,98,2025-11-11,109.35
80910,100,57,2024-03-12,69.79
80911,23,49,2024-05-20,136.7
80912,39,2,2024-05-25,34.59
80913,77,26,2023-08-02,81.59
80914,100,63,2024-07-28,18.48
80915,62,18,2024-08-29,54.52
80916,147,98,2024-09-12,97.68
80917,58,96,2024-02-09,72.72
80918,34,75,2023-04-25,62.91
80919,78,58,2024-11-19,24.8
80920,83,11,2025-01-18,87.11
80921,131,54,2024-01-03,80.6
80922,110,46,2025-04-10,86.99
80923,124,27,2023-08-19,26.15
80924,96,20,2024-11-22,40.96
80925,79,45,2023-07-28,31.37
80926,98,8,2023-02-09,98.84
80927,53,70,2024-06-30,122.67
80928,90,89,2024-08-30,86.52
80929,48,46,2023-02-24,105.28
80930,7,10,2025-03-31,65.91
80931,73,46,2023-07-24,89.86
80932,43,20,2025-06-06,47.32
80933,78,85,2025-02-02,62.26
80934,33,94,2023-01-15,30.81
80935,91,72,2023-01-27,72.31
80936,40,63,2024-03-03,21.14
80937,91,99,2024-11-06,54.5
80938,150,18,2025-04-12,71.56
80939,93,33,2024-01-03,86.04
80940,65,23,2025-09-15,66.41
80941,115,95,2024-02-11,84.6
80942,49,40,2024-11-13,27.86
80943,110,74,2024-09-29,57.35
80944,56,56,2024-04-11,40.52
80945,21,91,2023-02-16,51.47
80946,117,84,2025-06-19,82.96
80947,93,85,2025-11-19,43.5
80948,135,58,2024-09-01,25.76
80949,51,49,2023-10-25,110.34
80950,131,85,2024-04-17,59.46
80951,89,16,2025-10-03,21.88
80952,53,81,2023-07-24,109.45
80953,41,55,2023-12-06,80.48
80954,84,98,2025-08-09,97.35
80955,141,20,2024-05-14,43.74
80956,130,48,2024-02-13,87.82
80957,132,47,2023-08-04,44.66
80958,71,44,2023-08-09,73.18
80959,71,26,2023-05-03,88.68
80960,50,81,2023-12-30,106.06
80961,53,45,2023-09-09,25.79
80962,70,87,2025-03-04,80.36
80963,5,6,2025-07-29,22.57
80964,70,10,2023-08-08,55.92
80965,138,27,2024-01-10,33.36
80966,37,33,2023-03-25,91.02
80967,112,6,2024-01-09,25.29
80968,71,90,2024-10-08,56.62
80969,82,65,2023-08-02,38.12
80970,38,74,2025-01-22,81.82
80971,38,55,2025-05-28,115.81
80972,83,5,2025-01-03,20.34
80973,21,82,2023-06-06,45.37
80974,114,19,2024-05-02,23.09
80975,30,24,2023-01-02,22.81
80976,140,96,2024-07-24,58.22
80977,72,36,2024-04-10,21.15
80978,42,36,2023-03-29,22.18
80979,80,98,2024-10-17,99.77
80980,31,28,2024-11-11,38.36
80981,57,29,2024-10-26,78.38
80982,33,47,2025-08-23,46.85
80983,18,20,2024-03-16,53.12
80984,76,51,2024-04-19,43.56
80985,99,52,2024-12-22,31.04
80986,86,66,2024-12-10,76.52
80987,86,98,2023-02-20,119.95
80988,51,64,2025-07-21,93.5
80989,93,11,2024-02-21,97.84
80990,106,58,2024-05-07,32.43
80991,111,85,2024-07-25,51.07
80992,120,34,2025-02-15,96.88
80993,130,27,2023-07-15,27.95
80994,36,99,2025-02-27,70.44
80995,142,56,2025-12-05,38.87
80996,121,72,2023-02-19,84.8
80997,132,49,2024-08-30,96.13
80998,92,65,2023-01-02,40.71
80999,102,34,2024-07-09,76.61
81000,26,94,2025-02-04,32.75
81001,88,6,2023-12-03,22
81002,82,36,2023-11-13,18.93
81003,124,56,2023-07-16,37.04
81004,135,3,2025-09-23,60.05
81005,150,71,2024-04-07,56.92
81006,126,68,2025-07-06,78.64
81007,18,53,2023-05-15,98.84
81008,69,45,2025-05-14,34.22
81009,83,35,2023-01-16,61.32
81010,44,19,2025-04-18,26.19
81011,36,75,2023-07-09,64.59
81012,12,16,2024-03-05,27
81013,21,25,2023-01-24,122.21
81014,45,37,2024-01-19,40.67
81015,110,31,2023-10-28,74.51
81016,36,84,2023-08-21,77.72
81017,44,99,2023-10-25,55.48
81018,134,7,2024-01-04,126.15
81019,71,56,2024-03-24,41.34
81020,134,5,2023-07-16,18.2
81021,84,41,2024-01-27,52.37
81022,89,26,2023-03-15,99.67
81023,136,24,2024-01-27,23.7
81024,39,75,2023-11-15,58.67
81025,7,57,2025-11-27,60.34
81026,85,76,2024-01-14,58.94
81027,130,92,2023-04-28,93.09
81028,116,23,2023-12-18,74.35
81029,112,1,2024-08-03,54.61
81030,140,34,2024-04-23,85.28
81031,110,91,2025-03-21,58.28
81032,54,92,2023-11-11,89.85
81033,66,46,2024-05-27,89.12
81034,100,17,2025-08-12,62.37
81035,33,88,2023-07-01,60.77
81036,105,54,2023-04-08,99.02
81037,139,74,2023-10-05,71.41
81038,17,88,2025-06-25,60.12
81039,99,78,2025-06-21,112.41
81040,76,49,2024-05-30,130.14
81041,87,29,2025-02-04,101.32
81042,134,4,2025-09-07,92.12
81043,66,20,2024-12-31,42.87
81044,61,11,2024-07-23,84.34
81045,118,85,2025-10-18,44.6
81046,26,87,2023-09-01,70.6
81047,12,82,2025-02-25,53.56
81048,47,22,2025-10-31,73.51
81049,102,69,2025-09-21,64.68
81050,29,74,2025-10-29,65.2
81051,107,29,2024-08-15,87.55
81052,11,93,2023-10-10,18.87
81053,13,56,2024-03-20,40.26
81054,137,95,2023-01-02,86.4
81055,60,87,2023-09-26,71.22
81056,83,9,2025-03-30,26.88
81057,117,19,2024-05-28,27.3
81058,72,66,2024-06-01,80.77
81059,95,22,2023-07-13,76.45
81060,2,63,2023-12-28,20.99
81061,59,18,2024-06-17,72.94
81062,77,8,2025-04-28,89.98
81063,105,15,2025-05-25,19.08
81064,147,9,2024-08-09,25.15
81065,38,42,2024-11-04,62.16
81066,80,38,2023-07-11,19.14
81067,102,14,2025-07-29,38.52
81068,119,5,2024-02-15,24.51
81069,83,62,2024-05-23,84.3
81070,26,38,2024-07-02,19.7
81071,57,10,2025-03-12,65.73
81072,60,23,2025-01-28,76.06
81073,80,76,2023-04-05,53.97
81074,145,68,2023-12-02,79.77
81075,141,30,2023-11-20,87.7
81076,83,42,2025-04-27,72.55
81077,58,35,2023-01-20,65.79
81078,136,95,2024-10-22,65.09
81079,24,93,2025-06-24,24.2
81080,66,15,2023-06-16,18.84
81081,141,69,2025-08-01,63.05
81082,34,100,2025-09-18,31.75
81083,136,21,2025-04-17,28.34
81084,102,11,2024-10-27,77.74
81085,26,7,2025-02-25,145.98
81086,129,33,2023-12-29,91.44
81087,11,69,2023-08-14,64.52
81088,94,86,2024-05-22,81.81
81089,116,41,2023-09-10,42.86
81090,94,90,2024-08-21,69.28
81091,41,6,2025-12-31,24.43
81092,119,1,2023-11-30,54.19
81093,123,42,2023-03-15,79.46
81094,149,17,2023-03-26,78.59
81095,54,33,2023-10-12,78.85
81096,45,87,2024-02-13,92.14
81097,142,94,2025-07-13,28.19
81098,114,70,2024-05-30,112.95
81099,123,69,2025-09-27,57.94
81100,106,72,2023-01-06,70.46
81101,122,54,2024-05-16,88.77
81102,126,64,2024-04-26,100.75
81103,9,66,2025-11-26,77.79
81104,87,4,2025-07-01,105.27
81105,8,39,2023-09-07,74.97
81106,75,87,2024-05-31,86.58
81107,47,50,2025-01-02,111.65
81108,120,85,2025-10-02,40.31
81109,47,92,2023-04-04,108.77
81110,118,14,2023-11-06,38.28
81111,22,83,2025-12-18,22.01
81112,139,56,2023-02-28,46.03
81113,117,37,2025-02-14,52.15
81114,96,34,2024-02-17,106.35
81115,3,81,2023-08-05,103.95
81116,135,48,2025-05-06,103.63
81117,80,83,2023-12-16,25.27
81118,69,39,2025-01-06,85.94
81119,79,97,2024-09-09,30.16
81120,14,86,2025-01-25,82.07
81121,51,2,2023-06-28,30.18
81122,124,23,2024-05-25,75.37
81123,100,37,2024-08-10,36.33
81124,70,65,2025-10-06,30.92
81125,124,23,2024-10-16,56.31
81126,47,12,2025-06-20,22.91
81127,118,85,2023-09-19,45.15
81128,102,15,2024-10-10,17.12
81129,13,66,2025-02-28,84.39
81130,117,68,2024-02-07,82.65
81131,13,46,2023-03-21,105.32
81132,122,29,2024-11-15,87.74
81133,23,100,2023-03-10,40.22
81134,101,58,2025-01-28,25.77
81135,120,72,2025-12-23,66.93
81136,119,85,2025-07-29,47.17
81137,145,28,2025-07-12,38.97
81138,69,2,2023-04-10,38.25
81139,46,82,2023-02-15,51.77
81140,99,39,2025-03-20,105.6
81141,76,54,2024-01-08,95.57
81142,120,20,2025-10-14,40.66
81143,132,69,2023-05-25,71.79
81144,64,45,2025-07-09,27.14
81145,97,46,2024-01-22,100.18
81146,2,43,2024-03-10,37.93
81147,129,7,2024-07-24,112.4
81148,95,12,2024-07-25,21.15
81149,46,88,2024-10-30,55.17
81150,33,33,2024-09-18,70.08
81151,14,91,2023-03-14,55.66
81152,97,33,2025-03-12,104.63
81153,111,100,2023-07-20,29.27
81154,89,77,2025-12-19,51.3
81155,124,52,2025-10-21,23.65
81156,102,96,2023-02-11,73.31
81157,119,10,2023-01-02,63.76
81158,96,86,2023-10-24,79.83
81159,47,68,2024-06-26,82.24
81160,70,98,2025-04-14,115.8
81161,80,72,2023-07-06,69.99
81162,120,35,2023-11-06,54.65
81163,8,19,2024-01-21,24.96
81164,11,27,2025-10-03,27.21
81165,147,91,2025-08-12,44.22
81166,94,86,2024-07-07,87.98
81167,148,70,2024-07-25,122.09
81168,102,97,2024-09-19,31.85
81169,73,31,2025-11-28,75
81170,27,31,2025-11-06,74.17
81171,2,80,2023-12-25,106.65
81172,6,56,2023-03-25,41.83
81173,89,66,2025-11-06,66.06
81174,131,11,2023-02-10,100.33
81175,146,1,2025-03-03,59.5
81176,80,78,2023-10-20,96.05
81177,7,75,2025-04-09,65.6
81178,67,17,2023-03-14,80.19
81179,76,55,2024-01-15,96.65
81180,68,60,2023-10-01,87.22
81181,90,45,2023-07-22,29.86
81182,9,49,2025-02-02,134.52
81183,109,61,2025-12-02,22.62
81184,85,46,2024-04-23,100.2
81185,5,100,2023-05-10,36.54
81186,9,15,2023-02-12,21.54
81187,122,92,2025-07-10,79.75
81188,48,74,2024-10-12,68.25
81189,22,6,2025-04-29,24.52
81190,148,79,2023-06-02,42.85
81191,6,99,2024-04-03,69.85
81192,133,50,2023-08-27,86.64
81193,79,9,2025-05-16,32.68
81194,66,43,2023-01-17,32.09
81195,53,18,2023-07-28,59.65
81196,139,74,2024-04-24,85
81197,146,24,2023-07-27,21.25
81198,75,44,2024-02-29,91.47
81199,30,43,2025-08-16,26.35
81200,24,39,2025-06-23,86.11
81201,45,78,2023-07-30,110.15
81202,116,48,2025-03-11,88.21
81203,138,19,2023-03-20,26.17
81204,27,70,2025-03-09,132.79
81205,86,4,2024-08-18,81.54
81206,46,70,2025-02-06,113.97
81207,85,23,2025-07-01,62.83
81208,134,60,2023-10-17,95.33
81209,73,87,2025-03-06,89.41
81210,49,2,2023-11-19,33.8
81211,89,58,2023-12-04,27.19
81212,57,1,2024-12-05,51.6
81213,85,58,2025-01-04,29.73
81214,61,15,2025-07-01,17.9
81215,104,67,2025-12-14,89.35
81216,25,46,2023-06-16,92.61
81217,1,79,2025-11-27,35.66
81218,112,46,2024-02-19,88.05
81219,54,25,2024-05-29,117.94
81220,54,17,2024-05-28,79.72
81221,58,80,2025-09-07,99.2
81222,100,2,2023-09-11,27.87
81223,48,43,2023-01-15,35.51
81224,144,25,2024-01-29,138.01
81225,1,14,2023-09-11,38.03
81226,3,83,2024-12-16,24.54
81227,3,22,2024-08-04,79.26
81228,32,65,2023-10-27,35.55
81229,103,32,2025-02-10,22.67
81230,71,72,2024-03-20,74.09
81231,90,11,2023-03-17,101.86
81232,104,17,2024-01-10,77.72
81233,90,89,2023-02-15,100.68
81234,86,45,2023-06-30,27.84
81235,101,74,2024-11-24,59.67
81236,10,26,2024-04-26,87.09
81237,118,93,2024-03-22,25.67
81238,40,9,2023-01-12,27.7
81239,114,17,2023-05-07,79.89
81240,66,89,2023-06-04,124.18
81241,68,4,2024-06-09,105.13
81242,9,19,2024-05-06,24.76
81243,4,68,2025-05-22,83.41
81244,96,73,2025-04-24,90.33
81245,67,91,2025-05-07,58.07
81246,139,68,2025-10-07,68.42
81247,131,93,2023-02-09,26.24
81248,134,1,2025-08-03,48.69
81249,43,54,2024-09-21,81.54
81250,49,88,2024-03-29,71.5
81251,105,90,2024-10-11,63.11
81252,122,30,2025-07-31,91.8
81253,25,14,2023-11-19,38.08
81254,145,39,2023-12-23,88.86
81255,25,30,2024-11-22,85.19
81256,96,81,2025-02-28,137.79
81257,69,77,2025-04-15,57.78
81258,59,17,2024-05-08,85.21
81259,21,73,2025-12-15,87.26
81260,115,17,2023-04-05,77.41
81261,103,62,2024-11-26,80.57
81262,77,16,2024-04-06,32.56
81263,58,81,2023-06-06,113.63
81264,124,70,2025-01-21,112.9
81265,11,11,2024-11-17,77.64
81266,56,6,2024-12-04,22.37
81267,143,27,2025-11-07,28.06
81268,122,90,2025-08-09,62.46
81269,54,93,2023-10-04,21.43
81270,134,47,2023-04-14,61.05
81271,22,73,2023-03-11,87.85
81272,121,53,2023-04-30,96.28
81273,125,19,2023-11-23,19.6
81274,123,87,2025-02-01,77.17
81275,33,17,2023-08-10,69.26
81276,24,20,2024-11-27,43.71
81277,122,53,2025-07-11,81.71
81278,102,67,2024-02-05,104.04
81279,76,70,2024-02-16,130.09
81280,14,53,2024-04-30,91.21
81281,31,27,2023-07-09,27.79
81282,102,97,2025-10-14,29.41
81283,106,5,2023-07-16,21.6
81284,2,40,2025-09-22,24.82
81285,63,5,2023-02-13,22.13
81286,59,32,2025-04-11,25.72
81287,86,72,2025-10-28,69.7
81288,31,84,2025-08-28,81.25
81289,127,6,2024-01-25,23.76
81290,81,96,2025-05-27,73.18
81291,100,66,2023-10-09,71.36
81292,41,51,2025-10-12,34.42
81293,149,5,2025-03-04,24.05
81294,48,90,2024-11-02,68.87
81295,43,97,2023-05-19,36.09
81296,8,12,2025-11-28,23.16
81297,64,12,2023-09-16,21.11
81298,59,23,2024-10-19,68.87
81299,98,43,2024-12-12,32.82
81300,113,95,2024-07-13,80.71
81301,123,24,2023-02-12,21.35
81302,11,28,2024-05-05,47.27
81303,62,16,2023-08-25,22.8
81304,145,82,2023-10-23,39.76
81305,118,44,2023-07-02,81.65
81306,132,53,2024-03-21,93.43
81307,38,61,2024-06-25,24.47
81308,91,94,2023-05-26,27.96
81309,8,74,2025-12-16,78.67
81310,58,7,2024-09-22,109.06
81311,16,58,2023-01-18,25.56
81312,102,57,2023-05-13,59.03
81313,136,69,2025-04-09,78.44
81314,45,1,2025-06-11,59.25
81315,95,56,2023-04-27,42.41
81316,110,82,2023-07-10,42.75
81317,31,17,2025-02-10,72.85
81318,121,89,2024-01-14,110.35
81319,116,24,2023-04-16,25.91
81320,69,1,2024-03-30,59.39
81321,80,14,2023-05-22,42.82
81322,59,60,2023-09-05,100.56
81323,14,98,2025-04-05,123.44
81324,113,14,2023-05-30,41.21
81325,137,8,2024-06-24,80.35
81326,25,4,2024-01-11,93.27
81327,137,42,2025-08-10,62.93
81328,71,2,2023-03-06,37.92
81329,106,89,2024-02-22,107.53
81330,92,88,2024-08-11,48.97
81331,32,83,2025-12-11,23.63
81332,85,98,2023-08-22,103.6
81333,82,100,2024-04-25,34.91
81334,25,92,2024-07-22,91.44
81335,75,3,2024-03-05,71.94
81336,9,98,2024-06-20,128.93
81337,115,90,2025-03-16,82.37
81338,148,16,2024-05-22,28.73
81339,45,13,2023-06-20,78.62
81340,61,78,2025-10-13,107.66
81341,142,39,2024-11-12,70.59
81342,103,42,2024-10-21,61.55
81343,127,20,2024-06-16,43.59
81344,68,34,2023-08-18,83.71
81345,108,5,2025-02-26,23.56
81346,57,47,2025-08-20,47.94
81347,94,18,2024-12-18,70.72
81348,130,43,2024-07-14,31.65
81349,5,87,2025-12-21,69.11
81350,17,14,2024-08-23,42.32
81351,110,87,2025-09-14,65.49
81352,8,6,2023-12-14,22.34
81353,126,53,2023-03-25,96.24
81354,83,2,2024-02-15,33.53
81355,24,13,2025-09-08,71.08
81356,73,59,2024-12-31,75.43
81357,54,62,2024-06-20,86.98
81358,60,54,2024-06-20,88.5
81359,133,75,2025-01-20,57.61
81360,2,39,2024-02-08,98.37
81361,86,16,2024-12-26,24
81362,32,6,2025-12-11,23.22
81363,34,7,2023-12-09,104.48
81364,120,85,2023-07-05,49.55
81365,17,55,2023-08-27,91.15
81366,33,77,2025-09-24,36.89
81367,123,61,2023-04-15,24.83
81368,22,52,2025-04-06,29.92
81369,101,20,2023-02-14,45.75
81370,44,59,2024-11-28,84.65
81371,95,98,2025-08-06,107.18
81372,78,93,2023-01-04,26.48
81373,70,28,2023-11-27,34.81
81374,30,62,2025-05-07,86.69
81375,36,97,2025-01-08,35.38
81376,130,60,2025-08-22,82.59
81377,135,91,2024-03-30,57.86
81378,65,76,2023-01-17,54.04
81379,111,49,2023-03-25,131.52
81380,49,59,2023-12-03,87.3
81381,55,32,2025-05-17,24.78
81382,34,98,2024-12-24,113.77
81383,20,37,2025-04-16,48.16
81384,145,87,2025-05-31,81.86
81385,43,38,2023-07-22,18.3
81386,51,14,2023-01-11,37.87
81387,2,6,2024-10-05,22.01
81388,140,32,2025-02-23,23.13
81389,137,12,2024-12-01,21.88
81390,14,12,2023-07-05,20.85
81391,144,4,2025-01-26,112.08
81392,56,62,2024-04-21,96.17
81393,59,54,2025-11-24,80.68
81394,113,67,2025-02-06,112.98
81395,150,69,2023-10-18,54.11
81396,41,85,2024-10-02,49.18
81397,137,26,2023-03-04,89.1
81398,63,21,2023-06-21,26.33
81399,29,25,2023-02-24,141.08
81400,115,25,2023-04-18,138.69
81401,96,27,2023-06-29,29.2
81402,6,54,2025-08-15,89.54
81403,83,75,2023-12-24,53.28
81404,63,53,2025-11-21,78.28
81405,56,19,2023-07-08,21.11
81406,112,47,2025-06-10,57.6
81407,55,30,2023-05-10,102.91
81408,94,17,2023-06-03,72.48
81409,85,43,2024-09-10,29.67
81410,141,69,2023-01-10,73.15
81411,74,85,2025-01-10,52.83
81412,90,6,2025-12-12,22.73
81413,109,43,2025-03-03,36.11
81414,95,88,2025-12-17,57.8
81415,52,15,2023-06-23,19.79
81416,114,48,2024-08-10,84.12
81417,105,17,2025-07-29,61.35
81418,137,97,2024-01-26,36.39
81419,122,68,2024-05-01,87.3
81420,113,6,2025-09-10,22.5
81421,28,53,2025-10-14,73.21
81422,26,87,2024-02-08,90.47
81423,11,34,2024-02-11,95.15
81424,1,96,2023-12-11,61.07
81425,150,75,2025-01-14,64.39
81426,108,5,2023-09-07,18.07
81427,105,95,2024-05-05,95.48
81428,97,97,2024-06-29,37.62
81429,126,81,2025-10-27,105.33
81430,13,51,2024-12-31,35.47
81431,53,27,2023-08-27,27.23
81432,113,59,2025-03-30,94.82
81433,84,30,2025-02-23,94.78
81434,80,52,2023-10-30,23.43
81435,134,97,2023-06-24,35.23
81436,7,44,2025-05-29,97.92
81437,68,22,2025-08-05,89.01
81438,78,48,2025-04-04,108.2
81439,136,24,2023-02-18,26.35
81440,61,70,2023-11-24,93.56
81441,11,71,2025-07-03,53.3
81442,49,53,2024-06-18,92.15
81443,55,73,2024-01-16,91.33
81444,45,87,2024-06-21,73.73
81445,92,7,2023-09-14,96.09
81446,13,99,2025-11-24,57.25
81447,106,90,2024-11-30,65.85
81448,90,91,2023-10-11,40.37
81449,125,89,2024-09-21,101.88
81450,27,30,2024-08-05,92.78
81451,13,80,2024-12-25,104.67
81452,69,74,2024-04-26,92.38
81453,139,100,2025-08-07,33.84
81454,90,11,2023-08-16,80.99
81455,40,32,2024-12-05,21.48
81456,46,14,2025-11-10,40.8
81457,118,36,2024-12-05,19.54
81458,47,29,2024-07-16,99.86
81459,84,96,2023-01-24,73.46
81460,71,18,2025-08-10,63.81
81461,32,39,2024-06-04,90.68
81462,6,89,2024-01-22,108.91
81463,133,2,2025-04-13,36.76
81464,50,37,2025-12-19,40.27
81465,63,29,2025-08-03,95.6
81466,94,43,2023-07-26,30.78
81467,86,11,2024-12-13,88.1
81468,85,53,2023-02-27,105.55
81469,40,21,2023-09-01,21.13
81470,2,39,2023-04-19,96.3
81471,11,1,2023-10-06,51.5
81472,130,27,2023-12-23,27.97
81473,94,65,2024-07-07,43.57
81474,111,58,2023-10-22,22.8
81475,48,86,2025-08-09,74.53
81476,76,31,2024-03-19,103.41
81477,80,87,2025-06-26,72.63
81478,48,89,2023-06-21,120.59
81479,147,32,2025-08-11,22.23
81480,48,12,2023-07-28,21.13
81481,80,28,2025-09-09,33.19
